fecha,distrito,NO2,PM10,PM2.5,O3,SO2,CO,ICA,calidad,recomendacion
2022-10-06,San Blas-Canillejas,34.21,27.77,15.56,61.53,3.76,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-07,San Blas-Canillejas,30.73,24.12,14.2,51.83,4.03,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-08,San Blas-Canillejas,24.55,24.23,15.61,59.76,4.96,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-09,San Blas-Canillejas,25.15,13.51,8.87,56.05,3.31,0.27,1,Buena,Calidad del aire satisfactoria
2022-10-10,San Blas-Canillejas,35.1,22.15,13.55,64.0,3.88,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-11,San Blas-Canillejas,46.07,21.27,11.49,54.85,4.77,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-12,San Blas-Canillejas,34.02,27.41,15.61,42.4,4.15,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-13,San Blas-Canillejas,33.71,21.66,11.75,65.93,3.62,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-14,San Blas-Canillejas,43.25,21.89,14.0,59.19,4.42,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-15,San Blas-Canillejas,32.35,21.71,13.41,49.05,3.07,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-16,San Blas-Canillejas,19.07,11.7,6.46,71.09,2.74,0.34,1,Buena,Calidad del aire satisfactoria
2022-10-17,San Blas-Canillejas,31.41,30.93,17.67,68.39,4.31,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-18,San Blas-Canillejas,36.62,27.41,15.43,51.81,2.69,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-19,San Blas-Canillejas,39.85,24.08,14.08,45.06,3.58,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-20,San Blas-Canillejas,33.0,22.4,12.45,56.21,4.63,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-21,San Blas-Canillejas,37.57,17.72,11.24,64.35,3.61,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-22,San Blas-Canillejas,29.45,16.22,9.65,64.72,4.09,0.36,1,Buena,Calidad del aire satisfactoria
2022-10-23,San Blas-Canillejas,23.16,15.66,10.2,52.73,2.64,0.28,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-24,San Blas-Canillejas,38.08,19.84,12.27,60.32,2.81,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-25,San Blas-Canillejas,31.01,19.01,11.34,55.19,4.34,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-26,San Blas-Canillejas,40.76,22.21,14.58,68.72,4.69,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-27,San Blas-Canillejas,40.32,25.99,15.11,38.63,3.7,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-28,San Blas-Canillejas,31.87,23.75,15.22,89.93,3.05,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-29,San Blas-Canillejas,32.46,17.8,11.64,68.17,3.34,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-10-30,San Blas-Canillejas,20.72,13.45,7.79,56.98,3.88,0.26,1,Buena,Calidad del aire satisfactoria
2022-10-31,San Blas-Canillejas,40.04,24.64,13.73,50.42,4.28,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-01,San Blas-Canillejas,33.44,21.76,11.85,44.62,3.09,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-02,San Blas-Canillejas,39.02,26.12,16.9,59.37,3.16,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-03,San Blas-Canillejas,33.5,20.32,11.88,45.04,5.42,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-04,San Blas-Canillejas,37.41,24.05,14.37,46.52,3.11,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-05,San Blas-Canillejas,35.87,19.3,11.83,72.35,2.76,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-06,San Blas-Canillejas,20.9,15.21,8.53,57.53,4.31,0.32,1,Buena,Calidad del aire satisfactoria
2022-11-07,San Blas-Canillejas,36.0,17.74,11.45,65.6,3.79,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-08,San Blas-Canillejas,37.24,21.37,13.24,56.02,2.54,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-09,San Blas-Canillejas,37.88,23.53,14.33,58.62,3.86,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-10,San Blas-Canillejas,31.98,34.42,22.23,59.53,3.39,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-11,San Blas-Canillejas,33.94,24.73,15.5,47.41,5.34,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-12,San Blas-Canillejas,27.4,17.22,10.73,74.23,4.59,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-13,San Blas-Canillejas,24.45,18.54,10.86,56.5,4.57,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-14,San Blas-Canillejas,40.21,25.33,15.43,50.88,4.73,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-15,San Blas-Canillejas,37.79,18.99,10.99,77.02,5.14,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-16,San Blas-Canillejas,38.71,33.22,18.64,57.38,2.46,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-17,San Blas-Canillejas,43.07,16.65,10.94,57.0,2.24,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-18,San Blas-Canillejas,48.08,21.53,12.97,53.55,4.91,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-19,San Blas-Canillejas,31.87,21.57,13.79,69.44,1.58,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-20,San Blas-Canillejas,26.34,21.01,12.87,57.06,3.86,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-21,San Blas-Canillejas,34.62,30.37,17.81,76.63,2.95,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-22,San Blas-Canillejas,50.85,18.94,10.36,53.86,4.04,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-23,San Blas-Canillejas,40.49,27.93,17.0,45.49,3.31,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-24,San Blas-Canillejas,39.64,24.79,13.56,54.37,3.32,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-25,San Blas-Canillejas,36.15,22.42,13.89,54.05,3.06,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-26,San Blas-Canillejas,25.12,25.61,15.86,58.97,3.07,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-27,San Blas-Canillejas,24.8,22.43,13.61,55.06,3.58,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-28,San Blas-Canillejas,31.96,21.09,11.71,71.95,3.52,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-29,San Blas-Canillejas,34.39,18.36,10.86,50.9,4.11,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-11-30,San Blas-Canillejas,31.93,21.57,12.26,47.52,4.46,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-01,San Blas-Canillejas,47.34,34.69,20.89,43.89,6.57,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-02,San Blas-Canillejas,57.22,28.98,17.53,22.87,3.77,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-03,San Blas-Canillejas,48.34,25.35,16.28,37.78,5.3,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-04,San Blas-Canillejas,29.29,26.53,16.65,47.95,2.65,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-05,San Blas-Canillejas,49.4,37.03,21.49,37.86,5.7,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-06,San Blas-Canillejas,52.63,30.71,16.66,36.35,2.97,0.62,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-07,San Blas-Canillejas,41.89,22.65,13.42,38.29,2.56,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-08,San Blas-Canillejas,44.63,25.26,16.1,32.02,2.95,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-09,San Blas-Canillejas,58.66,33.54,19.19,37.42,4.18,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-10,San Blas-Canillejas,37.04,20.84,13.72,39.7,5.98,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-11,San Blas-Canillejas,35.0,20.75,13.49,44.43,4.57,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-12,San Blas-Canillejas,45.44,35.98,20.81,38.28,4.96,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-13,San Blas-Canillejas,42.67,34.73,19.21,47.06,3.45,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-14,San Blas-Canillejas,47.9,29.94,17.82,40.14,4.89,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-15,San Blas-Canillejas,51.54,28.72,16.88,46.78,4.04,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-16,San Blas-Canillejas,57.03,30.42,16.46,44.99,3.43,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-17,San Blas-Canillejas,39.63,29.36,18.48,25.97,5.31,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-18,San Blas-Canillejas,35.12,27.39,16.0,37.39,6.92,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-19,San Blas-Canillejas,51.39,30.72,17.0,40.71,3.5,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-20,San Blas-Canillejas,49.58,31.22,17.5,38.45,4.33,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-21,San Blas-Canillejas,47.74,41.63,25.97,42.24,5.22,0.44,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-12-22,San Blas-Canillejas,44.86,22.87,14.35,48.1,4.16,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-23,San Blas-Canillejas,39.43,30.14,19.47,56.19,5.05,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-24,San Blas-Canillejas,36.35,32.22,18.3,50.04,4.38,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-25,San Blas-Canillejas,28.95,14.01,7.65,50.04,4.84,0.35,1,Buena,Calidad del aire satisfactoria
2022-12-26,San Blas-Canillejas,45.43,26.53,16.22,38.43,8.07,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-27,San Blas-Canillejas,51.41,31.55,17.16,46.21,5.38,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-28,San Blas-Canillejas,47.39,31.61,18.2,35.59,3.89,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-29,San Blas-Canillejas,45.11,28.4,16.31,43.77,5.18,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-30,San Blas-Canillejas,44.16,27.12,16.6,39.02,4.54,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-12-31,San Blas-Canillejas,49.78,25.96,15.81,39.85,3.33,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-01,Barajas,42.57,22.66,12.69,40.62,3.52,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-02,Barajas,26.6,18.99,11.47,39.6,3.43,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-03,Barajas,45.94,27.73,15.81,54.82,4.69,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-04,Barajas,42.07,20.24,12.71,38.87,3.82,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-05,Barajas,38.05,24.09,14.07,56.25,4.66,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-06,Barajas,35.63,41.07,23.18,48.81,5.23,0.47,3,Mala,Sensibles al aire pueden experimentar síntomas
2022-01-07,Barajas,46.94,26.69,16.86,37.35,4.88,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-08,Barajas,36.13,25.92,16.42,45.23,5.68,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-09,Barajas,26.62,15.31,8.9,50.31,3.5,0.3,1,Buena,Calidad del aire satisfactoria
2022-01-10,Barajas,44.23,26.37,15.64,42.91,4.0,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-11,Barajas,33.08,23.2,14.19,37.77,3.69,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-12,Barajas,42.49,28.91,18.04,42.48,4.21,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-13,Barajas,58.01,31.06,19.4,60.15,4.33,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-14,Barajas,42.1,31.82,18.45,37.7,3.57,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-15,Barajas,31.08,27.66,16.19,49.25,3.62,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-16,Barajas,36.85,17.86,10.22,40.08,4.13,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-17,Barajas,44.98,20.92,13.48,47.93,3.93,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-18,Barajas,41.95,33.34,18.69,46.79,2.9,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-19,Barajas,39.7,29.54,17.9,32.57,5.18,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-20,Barajas,50.04,23.62,14.71,40.28,3.91,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-21,Barajas,39.77,25.74,15.81,36.26,3.43,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-22,Barajas,35.25,20.09,11.73,52.8,3.18,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-23,Barajas,32.42,23.63,15.46,41.0,5.04,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-24,Barajas,42.6,25.57,14.63,57.2,4.79,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-25,Barajas,39.75,21.57,12.22,40.75,2.63,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-26,Barajas,36.6,35.13,22.85,40.4,3.48,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-27,Barajas,46.26,26.02,17.05,42.77,3.69,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-28,Barajas,41.5,26.84,16.78,46.2,4.02,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-29,Barajas,36.52,23.94,14.58,37.36,2.68,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-30,Barajas,37.16,19.7,11.43,43.94,2.96,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-01-31,Barajas,37.8,25.11,16.43,47.09,4.4,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-01,Barajas,44.81,22.0,12.42,37.39,4.76,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-02,Barajas,44.31,30.42,19.35,48.43,3.67,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-03,Barajas,42.47,24.51,13.72,32.94,4.15,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-04,Barajas,48.01,27.35,17.26,46.69,2.25,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-05,Barajas,31.59,30.49,19.72,51.36,3.0,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-06,Barajas,31.39,16.68,10.04,43.76,3.61,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-07,Barajas,45.62,31.83,20.39,53.31,2.93,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-08,Barajas,48.24,31.48,18.01,48.37,6.35,0.56,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-09,Barajas,54.1,29.08,15.87,35.85,3.86,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-10,Barajas,54.95,29.46,17.28,40.03,3.0,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-11,Barajas,49.26,30.23,18.47,48.08,3.65,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-12,Barajas,32.79,23.22,12.88,48.52,3.82,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-13,Barajas,36.16,18.19,10.59,35.11,3.75,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-14,Barajas,51.96,32.62,20.76,43.52,3.67,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-15,Barajas,43.87,26.54,16.7,55.76,3.85,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-16,Barajas,36.4,29.57,17.97,54.16,3.2,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-17,Barajas,42.83,32.35,20.67,56.6,3.26,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-18,Barajas,41.45,31.71,19.67,27.59,4.16,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-19,Barajas,43.37,20.05,12.86,40.14,4.89,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-20,Barajas,37.64,15.65,9.62,54.21,5.76,0.37,1,Buena,Calidad del aire satisfactoria
2022-02-21,Barajas,45.66,29.5,16.88,43.5,4.63,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-22,Barajas,50.86,21.32,13.99,44.4,3.95,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-23,Barajas,52.68,30.76,19.5,39.85,4.64,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-24,Barajas,43.36,24.93,14.41,31.28,3.37,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-25,Barajas,42.85,22.16,12.67,46.75,1.93,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-26,Barajas,32.32,21.24,13.63,54.49,3.78,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-27,Barajas,32.61,20.5,12.02,49.23,4.09,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-02-28,Barajas,50.23,31.57,17.88,56.9,3.87,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-01,Barajas,33.15,27.69,15.25,46.57,3.39,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-02,Barajas,31.05,20.5,11.72,61.95,3.0,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-03,Barajas,37.52,21.23,13.21,50.35,4.8,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-04,Barajas,41.16,27.64,17.44,71.41,4.09,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-05,Barajas,26.91,19.42,10.63,70.88,2.41,0.27,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-06,Barajas,21.48,12.12,7.3,61.39,3.96,0.24,1,Buena,Calidad del aire satisfactoria
2022-03-07,Barajas,43.61,22.79,12.35,71.16,3.85,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-08,Barajas,31.83,21.74,13.39,100.82,3.32,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-09,Barajas,31.74,22.5,13.64,85.4,3.15,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-10,Barajas,34.46,27.87,16.64,73.42,3.47,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-11,Barajas,35.88,18.85,10.96,65.72,3.53,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-12,Barajas,36.04,19.63,11.73,56.56,4.01,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-13,Barajas,29.11,15.5,9.26,58.8,3.35,0.29,1,Buena,Calidad del aire satisfactoria
2022-03-14,Barajas,33.98,21.68,13.5,67.78,3.37,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-15,Barajas,33.17,20.45,13.45,50.08,3.99,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-16,Barajas,37.48,18.41,10.62,77.63,4.96,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-17,Barajas,36.41,27.71,15.99,58.74,3.77,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-18,Barajas,32.71,22.24,12.51,71.88,4.76,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-19,Barajas,27.81,18.11,10.62,46.35,3.93,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-20,Barajas,26.02,13.77,8.32,62.15,2.49,0.29,1,Buena,Calidad del aire satisfactoria
2022-03-21,Barajas,31.79,18.68,10.62,82.07,2.95,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-22,Barajas,35.38,20.94,11.56,61.22,4.08,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-23,Barajas,30.16,20.99,12.55,80.5,3.56,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-24,Barajas,40.44,15.86,10.37,71.9,3.3,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-25,Barajas,36.92,22.47,12.77,96.0,4.0,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-26,Barajas,27.77,17.48,10.51,46.84,3.92,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-27,Barajas,23.97,14.08,9.05,72.62,2.57,0.26,1,Buena,Calidad del aire satisfactoria
2022-03-28,Barajas,35.92,25.2,13.91,63.2,4.09,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-29,Barajas,35.5,34.21,18.5,64.87,3.22,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-30,Barajas,31.26,22.78,14.02,86.27,3.72,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-03-31,Barajas,35.07,18.88,10.34,77.26,2.69,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-01,Barajas,38.23,29.68,17.81,74.13,3.41,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-02,Barajas,33.94,20.31,11.47,75.17,3.93,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-03,Barajas,22.23,13.54,8.93,61.5,3.41,0.21,1,Buena,Calidad del aire satisfactoria
2022-04-04,Barajas,31.84,17.92,9.81,57.91,3.43,0.4,1,Buena,Calidad del aire satisfactoria
2022-04-05,Barajas,32.62,21.43,13.88,69.36,3.27,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-06,Barajas,43.96,20.43,11.72,56.92,4.03,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-07,Barajas,26.74,24.89,14.3,91.06,4.61,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-08,Barajas,38.47,24.27,13.57,87.09,3.49,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-09,Barajas,34.98,18.26,10.48,86.6,3.81,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-10,Barajas,23.16,17.49,10.71,63.37,3.56,0.22,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-11,Barajas,34.33,31.3,19.12,45.72,4.0,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-12,Barajas,40.59,28.35,17.83,50.07,2.49,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-13,Barajas,38.17,29.21,18.5,62.08,4.97,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-14,Barajas,32.25,18.13,11.75,81.31,7.25,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-15,Barajas,39.55,32.06,20.58,55.27,3.31,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-16,Barajas,32.44,19.5,12.14,62.43,6.16,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-17,Barajas,28.17,16.95,10.9,65.04,3.3,0.25,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-18,Barajas,39.1,21.43,13.36,58.26,1.95,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-19,Barajas,27.49,23.33,13.65,62.61,2.59,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-20,Barajas,42.06,21.84,11.82,78.99,3.02,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-21,Barajas,37.58,26.59,15.64,69.77,3.47,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-22,Barajas,30.53,20.62,13.49,62.32,2.42,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-23,Barajas,33.95,13.96,8.23,71.03,5.05,0.31,1,Buena,Calidad del aire satisfactoria
2022-04-24,Barajas,23.06,14.59,9.52,86.71,4.83,0.31,1,Buena,Calidad del aire satisfactoria
2022-04-25,Barajas,29.48,20.65,11.74,78.29,3.07,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-26,Barajas,39.77,18.69,11.34,74.24,4.34,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-27,Barajas,41.37,20.95,13.67,52.62,5.54,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-28,Barajas,34.73,19.49,12.56,64.93,2.98,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-29,Barajas,32.66,22.13,12.03,74.83,3.35,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-04-30,Barajas,26.89,19.77,12.41,75.13,3.81,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-01,Barajas,19.81,16.41,10.73,74.55,3.4,0.26,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-02,Barajas,35.14,21.38,13.43,77.31,5.3,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-03,Barajas,33.92,17.42,10.38,52.29,3.44,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-04,Barajas,33.23,25.37,15.31,84.37,3.73,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2022-05-05,Barajas,32.93,16.36,9.83,73.81,4.23,0.38,1,Buena,Calidad del aire satisfactoria
